"CLUSTER_NM","SITE_ID","HOST_ID","GRAPH_ID","SERVER_IP","PORT_NO","SUBMIT_DATE","TOTAL_SUBMIT_COUNT","TOTAL_SUBMIT_CHR_COUNT","INS_TS","INS_BY","UPD_TS","UPD_BY"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,13-JAN-22,1040837,1040837,09-MAR-22 11.29.59.103897000 AM,"SKVN_DB_PRD",09-MAR-22 11.29.59.103897000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,18-JAN-22,919191,919191,09-MAR-22 11.30.41.755078000 AM,"SKVN_DB_PRD",09-MAR-22 11.30.41.755078000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,19-JAN-22,779148,779148,09-MAR-22 11.30.50.310635000 AM,"SKVN_DB_PRD",09-MAR-22 11.30.50.310635000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,09-MAR-22,1144762,1144762,10-MAR-22 01.00.08.016374000 AM,"SKVN_DB_PRD",10-MAR-22 01.00.08.016374000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,10-MAR-22,1072801,1072801,11-MAR-22 01.00.07.883838000 AM,"SKVN_DB_PRD",11-MAR-22 01.00.07.883838000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,11-MAR-22,738942,738942,12-MAR-22 01.00.07.351789000 AM,"SKVN_DB_PRD",12-MAR-22 01.00.07.351789000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,14-MAR-22,997973,997973,15-MAR-22 01.00.07.676665000 AM,"SKVN_DB_PRD",15-MAR-22 01.00.07.676665000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,18-MAR-22,246518,246518,19-MAR-22 01.00.07.457136000 AM,"SKVN_DB_PRD",19-MAR-22 01.00.07.457136000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,18-MAR-22,735876,735876,19-MAR-22 01.00.07.457136000 AM,"SKVN_DB_PRD",19-MAR-22 01.00.07.457136000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,13-MAR-22,3,3,14-MAR-22 01.00.04.848588000 AM,"SKVN_DB_PRD",14-MAR-22 01.00.04.848588000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,19-MAR-22,258849,258849,20-MAR-22 01.00.08.051178000 AM,"SKVN_DB_PRD",20-MAR-22 01.00.08.051178000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,19-MAR-22,798602,798602,20-MAR-22 01.00.08.051178000 AM,"SKVN_DB_PRD",20-MAR-22 01.00.08.051178000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,22-MAR-22,281385,281385,23-MAR-22 01.00.07.450439000 AM,"SKVN_DB_PRD",23-MAR-22 01.00.07.450439000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,22-MAR-22,801684,801684,23-MAR-22 01.00.07.450439000 AM,"SKVN_DB_PRD",23-MAR-22 01.00.07.450439000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,20-MAR-22,246340,246340,21-MAR-22 01.00.07.213988000 AM,"SKVN_DB_PRD",21-MAR-22 01.00.07.213988000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,20-MAR-22,764839,764839,21-MAR-22 01.00.07.213988000 AM,"SKVN_DB_PRD",21-MAR-22 01.00.07.213988000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,27-MAR-22,263023,263023,28-MAR-22 01.00.07.855976000 AM,"SKVN_DB_PRD",28-MAR-22 01.00.07.855976000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,27-MAR-22,844387,844387,28-MAR-22 01.00.07.855976000 AM,"SKVN_DB_PRD",28-MAR-22 01.00.07.855976000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,15-MAR-22,1089185,1089185,16-MAR-22 01.00.07.990914000 AM,"SKVN_DB_PRD",16-MAR-22 01.00.07.990914000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,16-MAR-22,175414,175414,17-MAR-22 01.00.07.602721000 AM,"SKVN_DB_PRD",17-MAR-22 01.00.07.602721000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,16-MAR-22,868026,868026,17-MAR-22 01.00.07.602721000 AM,"SKVN_DB_PRD",17-MAR-22 01.00.07.602721000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,17-MAR-22,303764,303764,18-MAR-22 01.00.07.760979000 AM,"SKVN_DB_PRD",18-MAR-22 01.00.07.760979000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,17-MAR-22,873319,873319,18-MAR-22 01.00.07.760979000 AM,"SKVN_DB_PRD",18-MAR-22 01.00.07.760979000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,21-MAR-22,290920,290920,22-MAR-22 01.00.07.565283000 AM,"SKVN_DB_PRD",22-MAR-22 01.00.07.565283000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,21-MAR-22,828970,828970,22-MAR-22 01.00.07.565283000 AM,"SKVN_DB_PRD",22-MAR-22 01.00.07.565283000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,23-MAR-22,286593,286593,24-MAR-22 01.00.07.705609000 AM,"SKVN_DB_PRD",24-MAR-22 01.00.07.705609000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,23-MAR-22,822285,822285,24-MAR-22 01.00.07.705609000 AM,"SKVN_DB_PRD",24-MAR-22 01.00.07.705609000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,24-MAR-22,286070,286070,25-MAR-22 01.00.08.110018000 AM,"SKVN_DB_PRD",25-MAR-22 01.00.08.110018000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,24-MAR-22,820686,820686,25-MAR-22 01.00.08.110018000 AM,"SKVN_DB_PRD",25-MAR-22 01.00.08.110018000 AM,"SKVN_DB_PRD"
